,0,1,2
114,330,4.597714345300275e-13,1.0000435230451978
115,331,8.82433444229243e-14,1.000043523045286
116,332,1.3858222264059453e-14,1.0000435230452998
117,333,1.6834408452047877e-15,1.0000435230453015
118,334,1.5056853722548986e-16,1.0000435230453018
119,335,9.566702581484681e-18,1.0000435230453018
120,336,4.2109864718007083e-19,1.0000435230453018
121,337,1.2630639387434037e-20,1.0000435230453018
122,338,2.5624468933210973e-22,1.0000435230453018
123,339,3.500942064816365e-24,1.0000435230453018
124,340,3.2049384561427146e-26,1.0000435230453018
125,341,1.9575667282936316e-28,1.0000435230453018
126,342,7.981833726148485e-31,1.0000435230453018
127,343,2.1737659018029393e-33,1.0000435230453018
128,344,3.945560272402437e-36,1.0000435230453018
129,345,4.761279727956334e-39,1.0000435230453018
