Date,Tournament Name,POS,1,2,3,4,5,"Total
Score",To PAR,FedExCup Rank,FedExCup Points
1/24/10,Bob Hope Classic,CUT,69,72,70,70,--,281,-7,--,--
1/31/10,Farmers Insurance Open,CUT,74,70,--,--,--,144,E,--,--
02/07/10,Northern Trust Open,T37,68,71,70,72,--,281,-3,119,31
2/14/10,AT&T Pebble Beach National Pro-Am,T35,64,75,68,73,--,280,-6,100,31
2/28/10,Waste Management Phoenix Open,CUT,72,69,--,--,--,141,-1,130,--
3/14/10,Puerto Rico Open presented by Banco Popular,CUT,68,77,--,--,--,145,1,146,--
4/25/10,Zurich Classic of New Orleans,T28,73,68,70,71,--,282,-6,157,39
05/02/10,Quail Hollow Championship,T51,72,72,69,78,--,291,3,157,18
05/09/10,THE PLAYERS Championship,T22,68,68,69,77,--,282,-6,127,48
5/16/10,Valero Texas Open,T13,68,70,71,71,--,280,-8,111,57
5/23/10,HP Byron Nelson Championship,CUT,71,70,--,--,--,141,1,119,--
06/06/10,the Memorial Tournament presented by Nationwide Insurance,T68,72,71,72,80,--,295,7,124,3
6/13/10,St. Jude Classic presented by Smith & Nephew,T25,67,65,73,72,--,277,-3,113,45
6/27/10,Travelers Championship,T27,70,67,71,64,--,272,-8,110,41
07/04/10,AT&T National,T41,69,67,75,72,--,283,3,106,28
7/11/10,John Deere Classic,T7,65,69,70,65,--,269,-15,84,85
7/25/10,RBC Canadian Open,T4,65,71,69,65,--,270,-10,65,90
08/01/10,The Greenbrier Classic,T83,70,66,73,--,--,209,-1,69,1
08/08/10,Turning Stone Resort Championship,T10,71,67,68,69,--,275,-13,68,32
8/29/10,The Barclays,T27,68,72,70,70,--,280,-4,77,213
09/06/10,Deutsche Bank Championship,1,64,67,69,62,--,262,-22,77,"2,500"
9/12/10,BMW Championship,T30,70,77,70,69,--,286,2,77,190
9/26/10,THE TOUR Championship presented by Coca-Cola,6,71,67,69,70,--,277,-3,77,500
10/24/10,Justin Timberlake Shriners Hospitals for Children Open,CUT,74,67,--,--,--,141,-1,--,--
1/25/09,The 50th Bob Hope Classic hosted by Arnold Palmer,T19,72,66,64,65,69,336,-24,59,50
02/01/09,FBR Open,2,66,68,69,67,--,270,-14,6,300
02/08/09,Buick Invitational,T7,71,66,74,72,--,283,-5,6,83
2/15/09,AT&T Pebble Beach National Pro-Am,T14,66,70,74,--,--,210,-6,7,54
2/22/09,Northern Trust Open,T30,68,72,70,68,--,278,-6,8,37
3/15/09,World Golf Championships-CA Championship,T13,68,70,67,73,--,278,-10,11,58
3/22/09,Transitions Championship,T19,74,68,69,72,--,283,-1,10,49
04/05/09,Shell Houston Open,T52,71,72,69,76,--,288,E,12,17
4/19/09,Verizon Heritage,75,70,69,72,80,--,291,7,16,1
4/26/09,Zurich Classic of New Orleans,T19,69,66,77,69,--,281,-7,16,50
5/10/09,THE PLAYERS Championship,T37,70,69,76,73,--,288,E,18,31
5/17/09,Valero Texas Open,T9,70,69,63,66,--,268,-12,13,78
5/24/09,HP Byron Nelson Championship,T23,71,66,65,71,--,273,-7,14,43
5/31/09,Crowne Plaza Invitational at Colonial,T46,73,67,65,71,--,276,-4,14,22
06/07/09,the Memorial Tournament,T48,71,72,76,74,--,293,5,15,21
07/05/09,AT&T National,T48,71,69,68,76,--,284,4,18,21
7/12/09,John Deere Classic,T15,71,65,66,69,--,271,-13,18,53
7/19/09,The Open Championship,CUT,71,74,--,--,--,145,5,19,--
08/09/09,Legends Reno-Tahoe Open,CUT,80,73,--,--,--,153,9,23,--
8/16/09,PGA Championship,CUT,76,74,--,--,--,150,6,27,--
